who,pro_com,selectedhospitalemp,selectedhospital,rescale15%,distance_threshold,n_network,weight_distance_hospital,weight_ownranking,social_multiplier,show_networks,updaterank_mean,updaterank_sd,emp_net
2290,48041,60,60,true,260,50,-50,50,50,false,0,0,false
2291,48041,60,61,true,260,50,-50,50,50,false,0,0,false
2292,48041,60,58,true,260,50,-50,50,50,false,0,0,false
2293,48041,60,61,true,260,50,-50,50,50,false,0,0,false
2294,48041,60,50,true,260,50,-50,50,50,false,0,0,false
2295,48041,60,50,true,260,50,-50,50,50,false,0,0,false
2296,48041,60,58,true,260,50,-50,50,50,false,0,0,false
2297,48041,60,50,true,260,50,-50,50,50,false,0,0,false
2298,48041,60,50,true,260,50,-50,50,50,false,0,0,false
2299,48041,60,63,true,260,50,-50,50,50,false,0,0,false
2300,48041,60,60,true,260,50,-50,50,50,false,0,0,false
2301,48041,60,50,true,260,50,-50,50,50,false,0,0,false
2302,48041,60,50,true,260,50,-50,50,50,false,0,0,false
2303,48041,60,61,true,260,50,-50,50,50,false,0,0,false
2304,48041,60,60,true,260,50,-50,50,50,false,0,0,false
2305,48041,60,61,true,260,50,-50,50,50,false,0,0,false
2306,48041,60,63,true,260,50,-50,50,50,false,0,0,false
2307,48041,60,60,true,260,50,-50,50,50,false,0,0,false
2308,48041,60,50,true,260,50,-50,50,50,false,0,0,false
2309,48041,60,61,true,260,50,-50,50,50,false,0,0,false
2310,48041,60,50,true,260,50,-50,50,50,false,0,0,false
2311,48041,60,50,true,260,50,-50,50,50,false,0,0,false
2312,48041,60,61,true,260,50,-50,50,50,false,0,0,false
2313,48041,60,50,true,260,50,-50,50,50,false,0,0,false
2314,48041,60,50,true,260,50,-50,50,50,false,0,0,false
2315,48041,60,63,true,260,50,-50,50,50,false,0,0,false
2316,48041,60,50,true,260,50,-50,50,50,false,0,0,false
2317,48041,60,60,true,260,50,-50,50,50,false,0,0,false
2318,48043,60,58,true,260,50,-50,50,50,false,0,0,false
2319,48043,60,63,true,260,50,-50,50,50,false,0,0,false
2320,48043,60,50,true,260,50,-50,50,50,false,0,0,false
2321,48043,60,50,true,260,50,-50,50,50,false,0,0,false
2322,48043,60,60,true,260,50,-50,50,50,false,0,0,false
2323,48044,60,61,true,260,50,-50,50,50,false,0,0,false
2324,48044,60,50,true,260,50,-50,50,50,false,0,0,false
2325,48044,60,60,true,260,50,-50,50,50,false,0,0,false
2326,48044,60,63,true,260,50,-50,50,50,false,0,0,false
2327,48044,60,61,true,260,50,-50,50,50,false,0,0,false
2328,48044,60,48,true,260,50,-50,50,50,false,0,0,false
2329,48046,60,60,true,260,50,-50,50,50,false,0,0,false
2330,48049,60,50,true,260,50,-50,50,50,false,0,0,false
2331,48050,60,61,true,260,50,-50,50,50,false,0,0,false
2332,48052,60,50,true,260,50,-50,50,50,false,0,0,false
2333,48052,60,60,true,260,50,-50,50,50,false,0,0,false
2334,48053,60,60,true,260,50,-50,50,50,false,0,0,false
2335,48054,60,50,true,260,50,-50,50,50,false,0,0,false
2336,48054,60,61,true,260,50,-50,50,50,false,0,0,false
2337,48054,60,63,true,260,50,-50,50,50,false,0,0,false
2338,53006,60,58,true,260,50,-50,50,50,false,0,0,false
2339,53011,60,58,true,260,50,-50,50,50,false,0,0,false
2340,49002,60,63,true,260,50,-50,50,50,false,0,0,false
2341,49004,60,58,true,260,50,-50,50,50,false,0,0,false
2342,49006,60,58,true,260,50,-50,50,50,false,0,0,false
2343,49009,60,61,true,260,50,-50,50,50,false,0,0,false
2344,49014,60,58,true,260,50,-50,50,50,false,0,0,false
2345,49017,60,58,true,260,50,-50,50,50,false,0,0,false
2346,46017,60,63,true,260,50,-50,50,50,false,0,0,false
2347,45007,60,58,true,260,50,-50,50,50,false,0,0,false
2348,50009,60,58,true,260,50,-50,50,50,false,0,0,false
2349,50022,60,50,true,260,50,-50,50,50,false,0,0,false
2350,50028,60,58,true,260,50,-50,50,50,false,0,0,false
2351,50032,60,50,true,260,50,-50,50,50,false,0,0,false
2352,50033,60,58,true,260,50,-50,50,50,false,0,0,false
2353,50035,60,61,true,260,50,-50,50,50,false,0,0,false
2354,100002,60,50,true,260,50,-50,50,50,false,0,0,false
2355,100003,60,60,true,260,50,-50,50,50,false,0,0,false
2356,100004,60,63,true,260,50,-50,50,50,false,0,0,false
2357,100005,60,61,true,260,50,-50,50,50,false,0,0,false
2358,100005,60,58,true,260,50,-50,50,50,false,0,0,false
2359,47003,60,61,true,260,50,-50,50,50,false,0,0,false
2360,47006,60,58,true,260,50,-50,50,50,false,0,0,false
2361,47012,60,50,true,260,50,-50,50,50,false,0,0,false
2362,47013,60,60,true,260,50,-50,50,50,false,0,0,false
2363,47014,60,63,true,260,50,-50,50,50,false,0,0,false
2364,47016,60,60,true,260,50,-50,50,50,false,0,0,false
2365,47017,60,50,true,260,50,-50,50,50,false,0,0,false
2366,47021,60,63,true,260,50,-50,50,50,false,0,0,false
2367,47024,60,61,true,260,50,-50,50,50,false,0,0,false
2368,52001,60,48,true,260,50,-50,50,50,false,0,0,false
2369,52009,60,48,true,260,50,-50,50,50,false,0,0,false
2370,52012,60,60,true,260,50,-50,50,50,false,0,0,false
2371,52013,60,60,true,260,50,-50,50,50,false,0,0,false
2372,52016,60,61,true,260,50,-50,50,50,false,0,0,false
2373,52022,60,60,true,260,50,-50,50,50,false,0,0,false
2374,52028,60,61,true,260,50,-50,50,50,false,0,0,false
2375,52032,60,63,true,260,50,-50,50,50,false,0,0,false
2376,48005,61,50,true,260,50,-50,50,50,false,0,0,false
2377,48005,61,60,true,260,50,-50,50,50,false,0,0,false
2378,48006,61,50,true,260,50,-50,50,50,false,0,0,false
2379,48006,61,60,true,260,50,-50,50,50,false,0,0,false
2380,48006,61,60,true,260,50,-50,50,50,false,0,0,false
2381,48006,61,60,true,260,50,-50,50,50,false,0,0,false
2382,48006,61,50,true,260,50,-50,50,50,false,0,0,false
2383,48006,61,50,true,260,50,-50,50,50,false,0,0,false
2384,48006,61,60,true,260,50,-50,50,50,false,0,0,false
2385,48006,61,60,true,260,50,-50,50,50,false,0,0,false
2386,48006,61,60,true,260,50,-50,50,50,false,0,0,false
2387,48008,61,50,true,260,50,-50,50,50,false,0,0,false
2388,48011,61,63,true,260,50,-50,50,50,false,0,0,false
2389,48014,61,63,true,260,50,-50,50,50,false,0,0,false
2390,48017,61,60,true,260,50,-50,50,50,false,0,0,false
2391,48017,61,50,true,260,50,-50,50,50,false,0,0,false
2392,48017,61,60,true,260,50,-50,50,50,false,0,0,false
2393,48019,61,50,true,260,50,-50,50,50,false,0,0,false
2394,48024,61,50,true,260,50,-50,50,50,false,0,0,false
2395,48035,61,61,true,260,50,-50,50,50,false,0,0,false
2396,48041,61,61,true,260,50,-50,50,50,false,0,0,false
2397,48043,61,50,true,260,50,-50,50,50,false,0,0,false
2398,48044,61,61,true,260,50,-50,50,50,false,0,0,false
2399,48046,61,60,true,260,50,-50,50,50,false,0,0,false
2400,48050,61,63,true,260,50,-50,50,50,false,0,0,false
2401,53011,61,58,true,260,50,-50,50,50,false,0,0,false
2402,49012,61,58,true,260,50,-50,50,50,false,0,0,false
2403,49014,61,58,true,260,50,-50,50,50,false,0,0,false
2404,46001,61,50,true,260,50,-50,50,50,false,0,0,false
2405,46013,61,58,true,260,50,-50,50,50,false,0,0,false
2406,46017,61,58,true,260,50,-50,50,50,false,0,0,false
2407,45010,61,61,true,260,50,-50,50,50,false,0,0,false
2408,50009,61,50,true,260,50,-50,50,50,false,0,0,false
2409,100001,61,60,true,260,50,-50,50,50,false,0,0,false
2410,100001,61,60,true,260,50,-50,50,50,false,0,0,false
2411,100002,61,61,true,260,50,-50,50,50,false,0,0,false
2412,100002,61,63,true,260,50,-50,50,50,false,0,0,false
2413,100002,61,63,true,260,50,-50,50,50,false,0,0,false
2414,100002,61,50,true,260,50,-50,50,50,false,0,0,false
2415,100002,61,61,true,260,50,-50,50,50,false,0,0,false
2416,100002,61,63,true,260,50,-50,50,50,false,0,0,false
2417,100002,61,60,true,260,50,-50,50,50,false,0,0,false
2418,100002,61,60,true,260,50,-50,50,50,false,0,0,false
2419,100002,61,60,true,260,50,-50,50,50,false,0,0,false
2420,100002,61,61,true,260,50,-50,50,50,false,0,0,false
2421,100003,61,50,true,260,50,-50,50,50,false,0,0,false
2422,100003,61,63,true,260,50,-50,50,50,false,0,0,false
2423,100003,61,50,true,260,50,-50,50,50,false,0,0,false
2424,100003,61,63,true,260,50,-50,50,50,false,0,0,false
2425,100003,61,60,true,260,50,-50,50,50,false,0,0,false
2426,100003,61,61,true,260,50,-50,50,50,false,0,0,false
2427,100003,61,50,true,260,50,-50,50,50,false,0,0,false
2428,100003,61,50,true,260,50,-50,50,50,false,0,0,false
2429,100003,61,61,true,260,50,-50,50,50,false,0,0,false
2430,100003,61,61,true,260,50,-50,50,50,false,0,0,false
2431,100003,61,61,true,260,50,-50,50,50,false,0,0,false
2432,100003,61,60,true,260,50,-50,50,50,false,0,0,false
2433,100003,61,63,true,260,50,-50,50,50,false,0,0,false
2434,100003,61,63,true,260,50,-50,50,50,false,0,0,false
2435,100003,61,63,true,260,50,-50,50,50,false,0,0,false
2436,100003,61,58,true,260,50,-50,50,50,false,0,0,false
2437,100004,61,61,true,260,50,-50,50,50,false,0,0,false
2438,100004,61,50,true,260,50,-50,50,50,false,0,0,false
2439,100004,61,61,true,260,50,-50,50,50,false,0,0,false
2440,100004,61,60,true,260,50,-50,50,50,false,0,0,false
2441,100004,61,60,true,260,50,-50,50,50,false,0,0,false
2442,100004,61,50,true,260,50,-50,50,50,false,0,0,false
2443,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2444,100005,61,60,true,260,50,-50,50,50,false,0,0,false
2445,100005,61,60,true,260,50,-50,50,50,false,0,0,false
2446,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2447,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2448,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2449,100005,61,60,true,260,50,-50,50,50,false,0,0,false
2450,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2451,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2452,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2453,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2454,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2455,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2456,100005,61,60,true,260,50,-50,50,50,false,0,0,false
2457,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2458,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2459,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2460,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2461,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2462,100005,61,60,true,260,50,-50,50,50,false,0,0,false
2463,100005,61,60,true,260,50,-50,50,50,false,0,0,false
2464,100005,61,48,true,260,50,-50,50,50,false,0,0,false
2465,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2466,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2467,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2468,100005,61,60,true,260,50,-50,50,50,false,0,0,false
2469,100005,61,60,true,260,50,-50,50,50,false,0,0,false
2470,100005,61,60,true,260,50,-50,50,50,false,0,0,false
2471,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2472,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2473,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2474,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2475,100005,61,60,true,260,50,-50,50,50,false,0,0,false
2476,100005,61,48,true,260,50,-50,50,50,false,0,0,false
2477,100005,61,60,true,260,50,-50,50,50,false,0,0,false
2478,100005,61,60,true,260,50,-50,50,50,false,0,0,false
2479,100005,61,58,true,260,50,-50,50,50,false,0,0,false
2480,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2481,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2482,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2483,100005,61,60,true,260,50,-50,50,50,false,0,0,false
2484,100005,61,60,true,260,50,-50,50,50,false,0,0,false
2485,100005,61,60,true,260,50,-50,50,50,false,0,0,false
2486,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2487,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2488,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2489,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2490,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2491,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2492,100005,61,60,true,260,50,-50,50,50,false,0,0,false
2493,100005,61,60,true,260,50,-50,50,50,false,0,0,false
2494,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2495,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2496,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2497,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2498,100005,61,60,true,260,50,-50,50,50,false,0,0,false
2499,100005,61,60,true,260,50,-50,50,50,false,0,0,false
2500,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2501,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2502,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2503,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2504,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2505,100005,61,60,true,260,50,-50,50,50,false,0,0,false
2506,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2507,100005,61,60,true,260,50,-50,50,50,false,0,0,false
2508,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2509,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2510,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2511,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2512,100005,61,60,true,260,50,-50,50,50,false,0,0,false
2513,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2514,100005,61,60,true,260,50,-50,50,50,false,0,0,false
2515,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2516,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2517,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2518,100005,61,60,true,260,50,-50,50,50,false,0,0,false
2519,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2520,100005,61,60,true,260,50,-50,50,50,false,0,0,false
2521,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2522,100005,61,58,true,260,50,-50,50,50,false,0,0,false
2523,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2524,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2525,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2526,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2527,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2528,100005,61,60,true,260,50,-50,50,50,false,0,0,false
2529,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2530,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2531,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2532,100005,61,48,true,260,50,-50,50,50,false,0,0,false
2533,100005,61,60,true,260,50,-50,50,50,false,0,0,false
2534,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2535,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2536,100005,61,60,true,260,50,-50,50,50,false,0,0,false
2537,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2538,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2539,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2540,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2541,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2542,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2543,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2544,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2545,100005,61,60,true,260,50,-50,50,50,false,0,0,false
2546,100005,61,60,true,260,50,-50,50,50,false,0,0,false
2547,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2548,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2549,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2550,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2551,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2552,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2553,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2554,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2555,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2556,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2557,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2558,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2559,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2560,100005,61,60,true,260,50,-50,50,50,false,0,0,false
2561,100005,61,58,true,260,50,-50,50,50,false,0,0,false
2562,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2563,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2564,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2565,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2566,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2567,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2568,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2569,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2570,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2571,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2572,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2573,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2574,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2575,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2576,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2577,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2578,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2579,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2580,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2581,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2582,100005,61,60,true,260,50,-50,50,50,false,0,0,false
2583,100005,61,50,true,260,50,-50,50,50,false,0,0,false
2584,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2585,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2586,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2587,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2588,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2589,100005,61,61,true,260,50,-50,50,50,false,0,0,false
2590,100005,61,60,true,260,50,-50,50,50,false,0,0,false
2591,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2592,100005,61,63,true,260,50,-50,50,50,false,0,0,false
2593,100006,61,63,true,260,50,-50,50,50,false,0,0,false
2594,100006,61,50,true,260,50,-50,50,50,false,0,0,false
2595,100006,61,61,true,260,50,-50,50,50,false,0,0,false
2596,100006,61,50,true,260,50,-50,50,50,false,0,0,false
2597,100006,61,61,true,260,50,-50,50,50,false,0,0,false
2598,100006,61,50,true,260,50,-50,50,50,false,0,0,false
2599,100006,61,50,true,260,50,-50,50,50,false,0,0,false
2600,100006,61,61,true,260,50,-50,50,50,false,0,0,false
2601,100007,61,60,true,260,50,-50,50,50,false,0,0,false
2602,100007,61,61,true,260,50,-50,50,50,false,0,0,false
2603,100007,61,63,true,260,50,-50,50,50,false,0,0,false
2604,100007,61,60,true,260,50,-50,50,50,false,0,0,false
2605,100007,61,63,true,260,50,-50,50,50,false,0,0,false
2606,47002,61,50,true,260,50,-50,50,50,false,0,0,false
2607,47002,61,50,true,260,50,-50,50,50,false,0,0,false
2608,47002,61,60,true,260,50,-50,50,50,false,0,0,false
2609,47002,61,58,true,260,50,-50,50,50,false,0,0,false
2610,47002,61,50,true,260,50,-50,50,50,false,0,0,false
2611,47002,61,60,true,260,50,-50,50,50,false,0,0,false
2612,47002,61,58,true,260,50,-50,50,50,false,0,0,false
2613,47002,61,50,true,260,50,-50,50,50,false,0,0,false
2614,47002,61,63,true,260,50,-50,50,50,false,0,0,false
2615,47002,61,60,true,260,50,-50,50,50,false,0,0,false
2616,47002,61,60,true,260,50,-50,50,50,false,0,0,false
2617,47003,61,61,true,260,50,-50,50,50,false,0,0,false
2618,47005,61,63,true,260,50,-50,50,50,false,0,0,false
2619,47006,61,60,true,260,50,-50,50,50,false,0,0,false
2620,47007,61,61,true,260,50,-50,50,50,false,0,0,false
2621,47009,61,60,true,260,50,-50,50,50,false,0,0,false
2622,47010,61,60,true,260,50,-50,50,50,false,0,0,false
2623,47010,61,63,true,260,50,-50,50,50,false,0,0,false
2624,47010,61,58,true,260,50,-50,50,50,false,0,0,false
2625,47010,61,61,true,260,50,-50,50,50,false,0,0,false
2626,47010,61,63,true,260,50,-50,50,50,false,0,0,false
2627,47011,61,50,true,260,50,-50,50,50,false,0,0,false
2628,47011,61,61,true,260,50,-50,50,50,false,0,0,false
2629,47012,61,58,true,260,50,-50,50,50,false,0,0,false
2630,47013,61,63,true,260,50,-50,50,50,false,0,0,false
2631,47014,61,61,true,260,50,-50,50,50,false,0,0,false
2632,47014,61,58,true,260,50,-50,50,50,false,0,0,false
2633,47014,61,60,true,260,50,-50,50,50,false,0,0,false
2634,47014,61,50,true,260,50,-50,50,50,false,0,0,false
2635,47014,61,63,true,260,50,-50,50,50,false,0,0,false
2636,47014,61,63,true,260,50,-50,50,50,false,0,0,false
2637,47014,61,63,true,260,50,-50,50,50,false,0,0,false
2638,47014,61,50,true,260,50,-50,50,50,false,0,0,false
2639,47014,61,60,true,260,50,-50,50,50,false,0,0,false
2640,47014,61,60,true,260,50,-50,50,50,false,0,0,false
2641,47014,61,63,true,260,50,-50,50,50,false,0,0,false
2642,47016,61,50,true,260,50,-50,50,50,false,0,0,false
2643,47017,61,63,true,260,50,-50,50,50,false,0,0,false
2644,47017,61,61,true,260,50,-50,50,50,false,0,0,false
2645,47017,61,63,true,260,50,-50,50,50,false,0,0,false
2646,47017,61,61,true,260,50,-50,50,50,false,0,0,false
2647,47017,61,61,true,260,50,-50,50,50,false,0,0,false
2648,47017,61,63,true,260,50,-50,50,50,false,0,0,false
2649,47017,61,60,true,260,50,-50,50,50,false,0,0,false
2650,47017,61,63,true,260,50,-50,50,50,false,0,0,false
2651,47017,61,61,true,260,50,-50,50,50,false,0,0,false
2652,47017,61,50,true,260,50,-50,50,50,false,0,0,false
2653,47020,61,61,true,260,50,-50,50,50,false,0,0,false
2654,47020,61,60,true,260,50,-50,50,50,false,0,0,false
2655,47020,61,61,true,260,50,-50,50,50,false,0,0,false
2656,47021,61,63,true,260,50,-50,50,50,false,0,0,false
